Data,Campanha,Público,Criativo,Ad ID, Investimento , Faturamento (Tráfego) ,Vendas,Checkout,Visitou Página,Cliques,Impressões,Frequência, CPM ,View 3seg,View 75%,Link Criativo,Thumbnail URL,AD Status,Orçamento,"Leads 
(checkout real)","Vendas 
(real)", Faturamento (Bruto) , Comissão Líquida , Taxa (Plataforma) , Faturamento (Ingresso) , Faturamento (OrderBump) 
05/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Teste,00 - [Advantage] Público Aberto,VD008 - Se você produz,120238767754170429," R$  0,66 ", R$  -   ,0,0,0,0,22,1," R$  30,00 ",7,0,https://www.instagram.com/p/DTpslsJAFHG/,https://scontent.xx.fbcdn.net/v/t15.5256-10/609318074_1818650942095012_4477711130035527396_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=eGs5y8DQ_dkQ7kNvwEg4aE2&_nc_oc=Admx-7uBmetsxo7lLfnKci8fr9-9u5DD4UDMSdbmqNCbmZZgTM9eS_bL8gwNh-iEoLc&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQFT2lP7iZ0LeEat77bqVYPpu--MuQ_FII4-u_AuR46UHymERKsWiMqAaojD3e4ACV_VYsLIlvxp&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Aft5jvixKmB4dE-yZg1BJSAyHl3IAWb8dRwfqYA_V2CJ1A&oe=698FB0F1,CAMPAIGN_PAUSED,250,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
05/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Teste,00 - [Advantage] Público Aberto,VD010 - Tem erro na pecuaria,120238767754220429," R$  0,24 ", R$  -   ,0,0,0,1,10,"1,25"," R$  24,00 ",2,1,https://www.instagram.com/p/DTpsliYABey/,https://scontent.xx.fbcdn.net/v/t15.5256-10/610959464_1778612292804766_7078608948692204672_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=i__Al8ikvb0Q7kNvwF1NCm3&_nc_oc=AdlX16VHD4ny1vrJK5S1WyX2hC_oQFjnOJKKMFC3h4OkmRlPADJrfWdlKWq0mmtdT4A&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQFzKd4iuPu_pkzMHZuffpCzcjvXR4aOLEeWE4U4gumjYwI0OTRRMj9uknCyN_WncGffIq_H0AvQ&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afs14g-NTSQam4dTzXaUPS063VLqiMn6bf2yefV9Blt-9Q&oe=698FAF64,PAUSED,250,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
05/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Teste,00 - [Advantage] Público Aberto,VD011 - Durante muito tempo,120238767754210429," R$  1,08 ", R$  -   ,0,0,0,0,49,"1,14"," R$  22,04 ",10,0,https://www.instagram.com/p/DTOtO1ogNFt/,https://scontent.xx.fbcdn.net/v/t15.5256-10/610709547_1407774017414522_353394500146589214_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=pCrQQDH-9nAQ7kNvwGEPEHU&_nc_oc=Adl4aJjlwDpR5CVLurIcS2F56JfJ1YVp6gDSNzV-5tGLdNs1PuAAageFi8mO6cryPho&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQEdhRDUMR88QoHe0stH5Mxif9c-4osgxxgsJDuJg8jAZmNiRyB0igRRP-P1GgWx8aPPj6De1vqV&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfuW8hVzsx3WlSahkd-azBv5pyhKPGzdTUwXWB5naDbRsA&oe=698F8DCC,PAUSED,250,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,00 - Todos os Alunos,AD006 VAR2 - Imersão Prática - L1,120238860968310429," R$  0,15 ", R$  -   ,0,0,0,0,13,"1,3"," R$  11,54 ",0,0,https://www.instagram.com/p/DTp0hxwgPsB/,https://scontent.xx.fbcdn.net/v/t45.1600-4/610193062_25591898800429850_2746404784952697123_n.png?_nc_cat=100&ccb=1-7&_nc_ohc=uMnpwP9dftAQ7kNvwELr1xL&_nc_oc=AdntGV21VZQETc7vrWxJ_iY0qa6nV6kQrkIuALOPbCivymOWOjDfs9e6yU49KkwrQUc&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQFApFn2BVVCjB0PVmp0sISPwqI6es5S9X3uC3rTkYIIJbHrhwMMVLEP4y_yFhzTVN96bHchpUK2&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfuWf1ceOCKi_M-0PUZq-97Kt0Dnq8fvSFo52IPYDtiBlQ&oe=698FA5CD,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,00 - Todos os Alunos,VD006 - Pra estrear o presente,120238788403280429," R$  50,55 "," R$  32,00 ",1,0,2,6,1181,"1,61"," R$  42,80 ",162,13,https://www.instagram.com/p/DTpzeKzACmU/,https://scontent.xx.fbcdn.net/v/t15.5256-10/609364012_848645917949172_6412136263271925129_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=vZV4QF-Iys4Q7kNvwFXQ94m&_nc_oc=AdnldwG5h0NFjDMQ57BWSMWOgnYn_kkdZxjrnTiAst5wmmXpVi9q0KZ1i4m5MHbTfug&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQFVaAQhbw9tVHfh6j9KOsOHkCemEAwNF7XmBlLyl1Ift7bEejSDwI0r8-wfsA_GBT3x5hCu2nK3&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfvOzDgQ_f74mM2CKBp7jy5me-1l_y6cUXEg-aKO53u8sA&oe=698F8AE3,CAMPAIGN_PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,00 - Todos os Alunos,VD007 VAR2 - Se você faz,120238788403220429," R$  12,92 ", R$  -   ,0,0,2,3,320,"1,34"," R$  40,38 ",68,11,https://www.instagram.com/p/DTpzee1gMWZ/,https://scontent.xx.fbcdn.net/v/t15.5256-10/610940686_1194917228849234_4695314110162903048_n.jpg?_nc_cat=105&ccb=1-7&_nc_ohc=J895lq-5dx4Q7kNvwHAlIDB&_nc_oc=AdmLLSNN2seI7tfylDJY_GOe4tHKo3LP1XYSLGg6mIC1OAn-FYiymeAlpupT9zGSTmA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQH4BJMax7JZlFAF1uxTJEBtWItYibNIrbmE3ys9UH3UDnkR4gi0GagCCutZfUxTZslOutn45d9v&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfsFfKOZ6LcyFhzU-jGiUGS6tCZNHEUYfq5ylF4NyNouNw&oe=698FBB6D,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,00 - Todos os Alunos,VD008 - Se você produz,120238788403240429," R$  0,55 ", R$  -   ,0,0,0,0,28,"1,47"," R$  19,64 ",2,0,https://www.instagram.com/p/DTp0cHUABS1/,https://scontent.xx.fbcdn.net/v/t15.5256-10/609318074_1818650942095012_4477711130035527396_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=eGs5y8DQ_dkQ7kNvwEg4aE2&_nc_oc=Admx-7uBmetsxo7lLfnKci8fr9-9u5DD4UDMSdbmqNCbmZZgTM9eS_bL8gwNh-iEoLc&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQGKUffGyYMZgIG2KSAFno9--E3n0tArcL8nXkvl9M1bOeFfTCoErPFnwf3QkdLnIXBfs0IODVZ-&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afts30YYZXy1CLRJk_-VFX3V-mgKlCopjpjxuNtcctjXag&oe=698FB0F1,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,00 - Todos os Alunos,VD010 - Tem erro na pecuaria,120238788403190429," R$  0,04 ", R$  -   ,0,0,0,0,3,1," R$  13,33 ",0,0,https://www.instagram.com/p/DTpzeTaAELA/,https://scontent.xx.fbcdn.net/v/t15.5256-10/610959464_1778612292804766_7078608948692204672_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=i__Al8ikvb0Q7kNvwF1NCm3&_nc_oc=AdlX16VHD4ny1vrJK5S1WyX2hC_oQFjnOJKKMFC3h4OkmRlPADJrfWdlKWq0mmtdT4A&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQFUTjAzc2b-JbVm3Wm6p8WnJvMRCmvl_S4rnUeXzG59Br7pLizMrmkd_YFrZbuYkzjsZAwfR-G3&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afvs335P9AOpXTAYhcw7fuLWTMlgLBBcG54cnybmZGuqAg&oe=698FAF64,CAMPAIGN_PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,00 - [Advantage] Público Aberto,AD006 VAR2 - Imersão Prática - L1,120238860968320429," R$  25,97 ", R$  -   ,0,1,2,6,1454,"1,49"," R$  17,86 ",0,0,https://www.instagram.com/p/DTIaLigAH3t/,https://scontent.xx.fbcdn.net/v/t45.1600-4/610193062_25591898800429850_2746404784952697123_n.png?_nc_cat=100&ccb=1-7&_nc_ohc=uMnpwP9dftAQ7kNvwELr1xL&_nc_oc=AdntGV21VZQETc7vrWxJ_iY0qa6nV6kQrkIuALOPbCivymOWOjDfs9e6yU49KkwrQUc&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQErrVmUrR9aC-fqoq8OD2pqMwfXyNm47gq3PDsSnmhWBehr3DjUIm-VOdrzaHs_gL6_pawc9XSG&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_Aftcx8d7kjp-Vj7fawJViZLKUuPSv-DssDr5Fkp1Ps1YqA&oe=698FA5CD,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,00 - [Advantage] Público Aberto,VD006 - Pra estrear o presente,120238789207960429," R$  36,33 ", R$  -   ,0,2,10,13,1413,"1,22"," R$  25,71 ",211,13,https://www.instagram.com/p/DTpzeLzgCYb/,https://scontent.xx.fbcdn.net/v/t15.5256-10/609364012_848645917949172_6412136263271925129_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=vZV4QF-Iys4Q7kNvwFXQ94m&_nc_oc=AdnldwG5h0NFjDMQ57BWSMWOgnYn_kkdZxjrnTiAst5wmmXpVi9q0KZ1i4m5MHbTfug&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQHcwYQcnPZtPqtFL8w_2ssFPDHfhq1zmUmxBLFuDQcNuGnATY9BnW4WthTo7lmgccsgXebbeG7G&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfuNK40tUXowluTK1GlBBbBkSZxVlQ6QGuetTzLtBdLpLw&oe=698F8AE3,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,00 - [Advantage] Público Aberto,VD007 VAR2 - Se você faz,120238789208020429," R$  16,56 ", R$  -   ,0,1,6,8,582,"1,24"," R$  28,45 ",98,14,https://www.instagram.com/p/DTp0cLUgMXh/,https://scontent.xx.fbcdn.net/v/t15.5256-10/610940686_1194917228849234_4695314110162903048_n.jpg?_nc_cat=105&ccb=1-7&_nc_ohc=J895lq-5dx4Q7kNvwHAlIDB&_nc_oc=AdmLLSNN2seI7tfylDJY_GOe4tHKo3LP1XYSLGg6mIC1OAn-FYiymeAlpupT9zGSTmA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQGw-bqQjuTFvJB4c1pB4NY7oWsqoKPtIk0VXrsum4xJ9zMW6SnXarV2OvIoC8VyQLykgvku0c_A&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AftzuasgvEyGGRAgPd2ecNB7ki5YLYW7pCC5OY8KW6Il3g&oe=698FBB6D,PAUSED,100,1,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,00 - [Advantage] Público Aberto,VD008 - Se você produz,120238789208000429," R$  0,58 ", R$  -   ,0,0,0,0,27,"1,12"," R$  21,48 ",3,0,https://www.instagram.com/p/DTp0cFAgADe/,https://scontent.xx.fbcdn.net/v/t15.5256-10/609318074_1818650942095012_4477711130035527396_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=eGs5y8DQ_dkQ7kNvwEg4aE2&_nc_oc=Admx-7uBmetsxo7lLfnKci8fr9-9u5DD4UDMSdbmqNCbmZZgTM9eS_bL8gwNh-iEoLc&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQGrFrGK6e1OrE493hVdbCClc7RPTyG5lQVICDklZGJMOWRFf38aD9ZInKoTRz0SrpiEtBfbIp12&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afu7xa5QZLHYHs3utQjJULH7bWPTPKziTmpu7suI8EpGWA&oe=698FB0F1,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,00 - [Advantage] Público Aberto,VD010 - Tem erro na pecuaria,120238789207950429," R$  1,45 ", R$  -   ,0,0,0,0,21,"1,05"," R$  69,05 ",6,0,https://www.instagram.com/p/DTpzeIQADRY/,https://scontent.xx.fbcdn.net/v/t15.5256-10/610959464_1778612292804766_7078608948692204672_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=i__Al8ikvb0Q7kNvwF1NCm3&_nc_oc=AdlX16VHD4ny1vrJK5S1WyX2hC_oQFjnOJKKMFC3h4OkmRlPADJrfWdlKWq0mmtdT4A&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQGADJXI7yGRvABhpPgBn25tegZGeaoj4gHysBSpJV43QQc3BSKayE1TVFeTC4BFAqGhw0IS4qUm&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfvRlL06FWn4DiI6lWQcGW0A6ACa2Yczh4qz0kXqG2NMaw&oe=698FAF64,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,02 - Página de Captura - 180D,VD006 - Pra estrear o presente,120238788874960429," R$  1,05 ", R$  -   ,0,0,0,0,32,2," R$  32,81 ",4,0,https://www.instagram.com/p/DTp0cG_APbk/,https://scontent.xx.fbcdn.net/v/t15.5256-10/609364012_848645917949172_6412136263271925129_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=vZV4QF-Iys4Q7kNvwFXQ94m&_nc_oc=AdnldwG5h0NFjDMQ57BWSMWOgnYn_kkdZxjrnTiAst5wmmXpVi9q0KZ1i4m5MHbTfug&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQFArn9szLgmVpU-R60DKfLrLacrpwFbw50LwSBTgG9snJWhvcJ92-R6uKJw-GmARJBkliD1M7vx&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afsbk525Y2F5IyrbDUkDIgQCubSzAiWJLhaPj1AA7ycLvA&oe=698F8AE3,ADSET_PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,03 - Envolvimento - 30D,AD006 VAR2 - Imersão Prática - L1,120238860968300429," R$  18,25 ", R$  -   ,0,0,0,1,1434,"1,58"," R$  12,73 ",0,0,https://www.instagram.com/p/DTIaLJ8gLuJ/,https://scontent.xx.fbcdn.net/v/t45.1600-4/610193062_25591898800429850_2746404784952697123_n.png?_nc_cat=100&ccb=1-7&_nc_ohc=uMnpwP9dftAQ7kNvwELr1xL&_nc_oc=AdntGV21VZQETc7vrWxJ_iY0qa6nV6kQrkIuALOPbCivymOWOjDfs9e6yU49KkwrQUc&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQErrVmUrR9aC-fqoq8OD2pqMwfXyNm47gq3PDsSnmhWBehr3DjUIm-VOdrzaHs_gL6_pawc9XSG&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_Aftcx8d7kjp-Vj7fawJViZLKUuPSv-DssDr5Fkp1Ps1YqA&oe=698FA5CD,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,03 - Envolvimento - 30D,VD006 - Pra estrear o presente,120238789148690429," R$  64,14 ", R$  -   ,0,0,3,18,3217,"1,46"," R$  19,94 ",420,20,https://www.instagram.com/p/DTpzeSVgHvZ/,https://scontent.xx.fbcdn.net/v/t15.5256-10/609364012_848645917949172_6412136263271925129_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=vZV4QF-Iys4Q7kNvwFXQ94m&_nc_oc=AdnldwG5h0NFjDMQ57BWSMWOgnYn_kkdZxjrnTiAst5wmmXpVi9q0KZ1i4m5MHbTfug&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQEWg6dlQzwTSwNNsFGZFsCeCu4hUUEF-RMo-BoB7ZOgVDV-0G9goGXvDbDF341Ql3BqDPA3xFkk&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afupd2L7MdGiyCJ5elq-gPxVwWkmxc8rJnjxkxrM-pblfg&oe=698F8AE3,CAMPAIGN_PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,03 - Envolvimento - 30D,VD007 VAR2 - Se você faz,120238789148630429," R$  60,19 ", R$  -   ,0,0,11,20,2345,"1,32"," R$  25,67 ",448,82,https://www.instagram.com/p/DTpzec4ANIH/,https://scontent.xx.fbcdn.net/v/t15.5256-10/610940686_1194917228849234_4695314110162903048_n.jpg?_nc_cat=105&ccb=1-7&_nc_ohc=J895lq-5dx4Q7kNvwHAlIDB&_nc_oc=AdmLLSNN2seI7tfylDJY_GOe4tHKo3LP1XYSLGg6mIC1OAn-FYiymeAlpupT9zGSTmA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQE2upCzoJR3P_mQQsGwhi94pFbVsMku4gqWvj05oufN753G1UqttsJmnhA1JNY1SgOm4XbbLQ3t&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afv4iyoUYTRcvVy-vZWCtPhA2jdIw12QciF0bHs9-X1czw&oe=698FBB6D,PAUSED,100,0,1," R$  229,00 "," R$  217,84 "," R$  11,16 "," R$  32,00 "," R$  197,00 "
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,03 - Envolvimento - 30D,VD008 - Se você produz,120238789148640429," R$  4,78 ", R$  -   ,0,0,0,0,151,"1,16"," R$  31,66 ",25,1,https://www.instagram.com/p/DTp0cWPAN7y/,https://scontent.xx.fbcdn.net/v/t15.5256-10/609318074_1818650942095012_4477711130035527396_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=eGs5y8DQ_dkQ7kNvwEg4aE2&_nc_oc=Admx-7uBmetsxo7lLfnKci8fr9-9u5DD4UDMSdbmqNCbmZZgTM9eS_bL8gwNh-iEoLc&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQG_tcaSh18eCVjDDtT3GjPD_iMcaYACMd8CqbvUeHcH1PTwB9qexXPu_9Y65DWmkDSgRZW5bfUq&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Aftp9MA6-_4A8CMGRENTmduNBE4OVADY-NvszzHYoi24tA&oe=698FB0F1,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,03 - Envolvimento - 30D,VD010 - Tem erro na pecuaria,120238789148590429," R$  2,18 ", R$  -   ,0,0,0,0,64,"1,16"," R$  34,06 ",19,0,https://www.instagram.com/p/DTp0cTlAIS_/,https://scontent.xx.fbcdn.net/v/t15.5256-10/610959464_1778612292804766_7078608948692204672_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=i__Al8ikvb0Q7kNvwF1NCm3&_nc_oc=AdlX16VHD4ny1vrJK5S1WyX2hC_oQFjnOJKKMFC3h4OkmRlPADJrfWdlKWq0mmtdT4A&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQFKXZSNhSa58IsZjcgNSHxr93HHwPH_vgDjJPJjqRNZvMDi3DkqA1gBhYvyYvtR3MyTQHkcjTuX&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Aftg4QfynvOPrHO6tWDtOMT1oGY6FwVtmtR-HSnyxlEqOg&oe=698FAF64,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,04 - Seguidores,AD006 VAR2 - Imersão Prática - L1,120238860968330429," R$  4,27 ", R$  -   ,0,0,0,0,335,"1,21"," R$  12,75 ",0,0,https://www.instagram.com/p/DTp0hjYgN-O/,https://scontent.xx.fbcdn.net/v/t45.1600-4/610193062_25591898800429850_2746404784952697123_n.png?_nc_cat=100&ccb=1-7&_nc_ohc=uMnpwP9dftAQ7kNvwELr1xL&_nc_oc=AdntGV21VZQETc7vrWxJ_iY0qa6nV6kQrkIuALOPbCivymOWOjDfs9e6yU49KkwrQUc&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQH304RxH2MTpTPVQqVsbZKuLQQ983SwR5T8YLZASJCzm3j0m6YTjsr4pOwb6Vf1SVE-aj-KzKEm&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AftigcvzMTQk3UdOt5wnGOHSHf2zkjASlEqeybArT77KoA&oe=698FA5CD,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,04 - Seguidores,VD006 - Pra estrear o presente,120238789157600429," R$  65,06 ", R$  -   ,0,1,5,14,3692,"1,27"," R$  17,62 ",502,23,https://www.instagram.com/p/DTp0cGLgBrX/,https://scontent.xx.fbcdn.net/v/t15.5256-10/609364012_848645917949172_6412136263271925129_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=vZV4QF-Iys4Q7kNvwFXQ94m&_nc_oc=AdnldwG5h0NFjDMQ57BWSMWOgnYn_kkdZxjrnTiAst5wmmXpVi9q0KZ1i4m5MHbTfug&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQEYBkxATjmdnAWsIfT5Rs20Hj153Qap8iBNsI5hFRTbGcwcUmNwG3wV7KP_RKeQcmBm3utmNXxq&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AftocGw7-EDAXtF9EjCf3BSAy-xMTwuouA9Rfmo7PQG1oA&oe=698F8AE3,ADSET_PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
06/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,04 - Seguidores,VD007 VAR2 - Se você faz,120238789157560429," R$  36,05 ", R$  -   ,0,0,3,6,2226,"1,26"," R$  16,19 ",407,48,https://www.instagram.com/p/DTp0cOjgCkP/,https://scontent.xx.fbcdn.net/v/t15.5256-10/610940686_1194917228849234_4695314110162903048_n.jpg?_nc_cat=105&ccb=1-7&_nc_ohc=J895lq-5dx4Q7kNvwHAlIDB&_nc_oc=AdmLLSNN2seI7tfylDJY_GOe4tHKo3LP1XYSLGg6mIC1OAn-FYiymeAlpupT9zGSTmA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQEQPcTYhgeECfUrHo3-KM2K-xmJd6ronXTWNa07R6CV5sLMD0Kn_a5iikFbv8EJLkac80Ae8L3v&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AftVaDERbu4tjLR1hEaAYBKltoNqpK5Cz_JFYiIXn_oc2w&oe=698FBB6D,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
